LibID,rating,ProjectID
4278,1,402
4,1,402
4279,1,402
4280,1,402
1202,1,403
718,1,403
4281,1,403
972,1,403
73,1,403
2830,1,403
241,1,403
138,1,403
219,1,403
1951,1,403
3454,1,403
4282,1,403
4283,1,403
396,1,403
4284,1,403
12,1,403
4285,1,403
4286,1,404
4287,1,404
58,1,404
1111,1,404
12,1,404
4288,1,404
4289,1,404
205,1,404
110,1,404
405,1,404
4290,1,404
237,1,404
4291,1,404
1117,1,404
4292,1,404
583,1,404
220,1,404
83,1,404
4293,1,404
4294,1,404
4295,1,404
4,1,404
4296,1,405
4297,1,405
3318,1,405
129,1,405
4298,1,405
4299,1,405
213,1,405
4300,1,405
4301,1,405
296,1,405
297,1,405
4302,1,405
2413,1,405
4073,1,405
4303,1,405
12,1,405
3729,1,405
4304,1,405
4305,1,405
357,1,405
1023,1,405
4306,1,405
4307,1,405
4308,1,405
363,1,405
4309,1,405
3337,1,405
168,1,405
3730,1,405
3325,1,405
386,1,405
102,1,405
4310,1,405
174,1,405
4311,1,405
1853,1,405
1707,1,405
257,1,405
4312,1,405
1857,1,405
4313,1,405
4314,1,405
4315,1,405
3328,1,405
3736,1,405
3888,1,405
708,1,405
3329,1,405
473,1,405
4316,1,405
2143,1,405
3526,1,405
4317,1,405
4318,1,405
145,1,405
3360,1,405
3909,1,405
3739,1,405
4319,1,405
4320,1,405
3159,1,405
158,1,405
3740,1,405
4321,1,405
4322,1,405
99,1,405
4323,1,405
101,1,405
3172,1,405
4324,1,405
4325,1,405
4326,1,405
1303,1,405
192,1,405
191,1,405
4327,1,406
4328,1,406
4329,1,406
4330,1,406
4331,1,406
4332,1,406
1343,1,406
4333,1,406
4334,1,406
4335,1,406
58,1,406
4336,1,406
4337,1,406
4338,1,406
4339,1,406
393,1,406
4340,1,406
12,1,406
4341,1,406
4342,1,406
4343,1,406
4344,1,406
4345,1,406
4346,1,406
4347,1,406
4348,1,406
4349,1,406
4350,1,406
4351,1,406
4352,1,406
4353,1,406
4354,1,406
4355,1,407
4356,1,407
4357,1,407
4150,1,407
4358,1,407
3457,1,407
130,1,407
4359,1,407
4360,1,407
213,1,407
4361,1,407
4362,1,407
2739,1,407
1764,1,407
12,1,407
1643,1,407
4363,1,407
357,1,407
4364,1,407
4365,1,407
228,1,407
4366,1,407
2132,1,407
193,1,407
587,1,407
237,1,407
610,1,407
473,1,407
714,1,407
4367,1,407
3479,1,407
4368,1,407
2978,1,407
4369,1,407
4317,1,407
4370,1,407
4371,1,407
4319,1,407
627,1,407
4192,1,407
4372,1,407
184,1,407
4373,1,407
4374,1,407
4375,1,407
4376,1,407
4090,1,408
2,1,408
85,1,408
130,1,408
4377,1,408
518,1,408
4378,1,408
58,1,408
4379,1,408
200,1,408
1974,1,408
4380,1,408
1209,1,408
107,1,408
4381,1,408
4382,1,408
4383,1,408
1435,1,408
3902,1,408
2599,1,408
450,1,408
12,1,408
517,1,408
4384,1,408
195,1,408
4385,1,408
156,1,408
1023,1,408
162,1,408
4386,1,408
1308,1,408
1309,1,408
99,1,408
76,1,408
1370,1,408
4387,1,408
1714,1,408
102,1,408
172,1,408
106,1,408
108,1,408
4388,1,408
4,1,408
4389,1,408
302,1,408
4390,1,408
2700,1,408
889,1,408
228,1,408
74,1,408
1682,1,408
2703,1,408
192,1,408
4391,1,408
306,1,408
4392,1,409
117,1,409
2,1,409
85,1,409
1468,1,409
4393,1,409
4394,1,409
1576,1,409
473,1,409
1476,1,409
389,1,409
138,1,409
216,1,409
4395,1,409
4396,1,409
571,1,409
4397,1,409
12,1,409
4168,1,409
4398,1,409
4399,1,409
155,1,409
4400,1,409
157,1,409
158,1,409
89,1,409
164,1,409
363,1,409
165,1,409
4401,1,409
4402,1,409
386,1,409
174,1,409
176,1,409
4403,1,409
482,1,409
4404,1,409
185,1,409
4405,1,409
4406,1,409
228,1,409
74,1,409
396,1,409
1303,1,409
1719,1,409
4407,1,409
264,1,409
4408,1,409
4409,1,410
117,1,410
204,1,410
120,1,410
2,1,410
896,1,410
4410,1,410
4411,1,410
58,1,410
454,1,410
835,1,410
473,1,410
138,1,410
840,1,410
216,1,410
109,1,410
2872,1,410
4412,1,410
12,1,410
4089,1,410
3530,1,410
146,1,410
308,1,410
1950,1,410
83,1,410
2882,1,410
378,1,410
157,1,410
476,1,410
4413,1,410
877,1,410
4414,1,410
1429,1,410
477,1,410
172,1,410
183,1,410
3918,1,410
483,1,410
4415,1,410
92,1,410
889,1,410
888,1,410
57,1,410
4416,1,410
75,1,410
4417,1,410
4418,1,411
4392,1,411
243,1,411
4419,1,411
4420,1,411
4421,1,411
258,1,411
4422,1,411
4423,1,411
378,1,411
4424,1,411
89,1,411
4425,1,411
466,1,411
172,1,411
4426,1,411
4427,1,411
4428,1,411
228,1,411
4429,1,411
4430,1,411
232,1,411
233,1,411
4431,1,411
237,1,411
4432,1,411
4433,1,411
4434,1,411
473,1,411
136,1,411
393,1,411
4435,1,411
4436,1,411
2792,1,411
2151,1,411
157,1,411
4437,1,411
4438,1,411
4439,1,411
4440,1,411
1483,1,411
1378,1,411
4441,1,411
889,1,411
4442,1,411
4443,1,411
4444,1,411
4445,1,411
117,1,411
3785,1,411
4446,1,411
4447,1,411
4448,1,411
4449,1,411
4450,1,411
4451,1,411
219,1,411
4452,1,411
12,1,411
4453,1,411
3714,1,411
4454,1,411
4455,1,411
4456,1,411
4457,1,411
4458,1,411
2855,1,411
215,1,411
4459,1,411
4460,1,411
4461,1,411
4462,1,411
4463,1,411
85,1,411
4464,1,411
4465,1,411
4466,1,411
613,1,411
4467,1,411
4468,1,411
4469,1,411
4470,1,411
4471,1,411
4472,1,411
1023,1,412
4473,1,412
267,1,412
610,1,412
54,1,412
454,1,412
607,1,412
4,1,412
110,1,412
4474,1,412
228,1,412
12,1,412
308,1,413
456,1,413
204,1,413
4475,1,413
363,1,413
477,1,413
1347,1,413
1302,1,413
2696,1,413
3487,1,413
228,1,413
259,1,413
396,1,413
317,1,413
12,1,413
4476,1,414
4477,1,414
4478,1,414
4479,1,414
2,1,414
4480,1,414
4481,1,414
4482,1,414
89,1,414
237,1,414
4483,1,414
4484,1,414
4485,1,414
473,1,414
4486,1,414
4487,1,414
243,1,414
4488,1,414
4489,1,414
4490,1,414
185,1,414
4491,1,414
4492,1,414
4493,1,414
4494,1,414
228,1,414
4495,1,414
3757,1,414
12,1,414
4496,1,414
3811,1,414
4497,1,414
474,1,415
595,1,415
106,1,415
180,1,415
197,1,415
322,1,415
140,1,415
218,1,415
4498,1,415
3482,1,415
112,1,415
99,1,415
113,1,415
2693,1,415
12,1,415
13,1,415
1019,1,415
101,1,415
4499,1,416
204,1,416
4500,1,416
4501,1,416
595,1,416
390,1,416
4502,1,416
4503,1,416
4504,1,416
12,1,416
4505,1,416
4506,1,416
378,1,416
4507,1,416
4508,1,416
4509,1,416
1374,1,416
228,1,416
4510,1,416
4511,1,416
4512,1,416
232,1,416
4513,1,417
4514,1,417
1209,1,417
4515,1,417
4516,1,417
4517,1,417
12,1,417
4518,1,417
4519,1,417
164,1,417
76,1,417
4520,1,417
102,1,417
174,1,417
4521,1,417
1707,1,417
483,1,417
1291,1,417
4522,1,417
74,1,417
228,1,417
4523,1,417
4524,1,417
433,1,417
3888,1,417
1471,1,417
4525,1,417
83,1,417
4526,1,417
475,1,417
4527,1,417
4078,1,417
169,1,417
4528,1,417
176,1,417
189,1,417
1986,1,418
308,1,418
917,1,418
891,1,418
4529,1,418
476,1,418
896,1,418
4530,1,418
130,1,418
1346,1,418
835,1,418
1994,1,418
4531,1,418
4532,1,418
174,1,418
4533,1,418
176,1,418
926,1,418
1378,1,418
840,1,418
3797,1,418
1355,1,418
4534,1,418
12,1,418
237,1,419
473,1,419
1209,1,419
1349,1,419
136,1,419
4535,1,419
1951,1,419
2838,1,419
12,1,419
4536,1,419
155,1,419
4537,1,419
158,1,419
164,1,419
386,1,419
4310,1,419
174,1,419
391,1,419
482,1,419
228,1,419
396,1,419
4538,1,419
308,1,420
4539,1,420
4540,1,420
848,1,420
1481,1,420
477,1,420
863,1,420
4541,1,420
3541,1,420
4542,1,420
4543,1,420
4310,1,420
3797,1,420
1797,1,420
6,1,420
2872,1,420
4544,1,420
4545,1,420
228,1,420
259,1,420
4546,1,420
12,1,420
4547,1,420
213,1,421
2368,1,421
3512,1,421
3767,1,421
136,1,421
583,1,421
219,1,421
89,1,421
4174,1,421
972,1,421
228,1,421
1346,1,421
4548,1,421
270,1,421
4549,1,421
3748,1,421
473,1,421
12,1,421
4550,1,421
204,1,422
2,1,422
4551,1,422
3941,1,422
4552,1,422
1346,1,422
4553,1,422
473,1,422
4554,1,422
3947,1,422
4555,1,422
136,1,422
3951,1,422
4556,1,422
4557,1,422
3952,1,422
1355,1,422
4558,1,422
4559,1,422
12,1,422
4560,1,422
150,1,422
1357,1,422
4561,1,422
83,1,422
876,1,422
4562,1,422
4563,1,422
89,1,422
1360,1,422
1361,1,422
4564,1,422
4565,1,422
1377,1,422
1378,1,422
2855,1,422
4566,1,422
185,1,422
1154,1,422
3964,1,422
3965,1,422
4567,1,422
3966,1,422
4568,1,422
228,1,422
4569,1,422
4570,1,422
1383,1,422
4571,1,422
4572,1,422
4573,1,423
4574,1,423
4575,1,423
4576,1,423
3888,1,423
1405,1,423
3831,1,423
213,1,423
4577,1,423
1349,1,423
2368,1,423
1181,1,423
4578,1,423
4579,1,423
1300,1,423
112,1,423
317,1,423
4580,1,423
12,1,423
4581,1,423
4582,1,423
205,1,423
4583,1,423
1389,1,423
3844,1,423
4584,1,423
4585,1,423
174,1,423
1374,1,423
4586,1,423
4587,1,423
3453,1,423
4588,1,423
1186,1,423
4589,1,423
4590,1,423
4591,1,423
3848,1,423
228,1,423
396,1,423
4592,1,423
4593,1,423
264,1,423
4594,1,423
4595,1,424
2943,1,424
2103,1,424
4596,1,424
4597,1,424
4598,1,424
1710,1,424
4599,1,424
1744,1,424
4600,1,424
4601,1,424
4602,1,424
4603,1,424
4604,1,424
4605,1,424
2082,1,424
4606,1,424
4607,1,424
2963,1,424
4608,1,424
228,1,424
1743,1,424
120,1,424
4609,1,424
4610,1,424
473,1,424
4316,1,424
4611,1,424
4612,1,424
4613,1,424
4614,1,424
2148,1,424
4615,1,424
4616,1,424
4617,1,424
4618,1,424
4619,1,424
4620,1,424
4621,1,424
4622,1,424
4623,1,424
4624,1,424
1378,1,424
4625,1,424
3359,1,424
4626,1,424
4627,1,424
565,1,424
4628,1,424
4629,1,424
1704,1,424
4630,1,424
3356,1,424
4631,1,424
1764,1,424
12,1,424
4632,1,424
4633,1,424
4634,1,424
4635,1,424
386,1,424
174,1,424
106,1,424
1853,1,424
4636,1,424
1707,1,424
4637,1,424
260,1,424
4638,1,424
4639,1,424
4640,1,424
4641,1,424
4642,1,424
4643,1,424
2,1,424
4644,1,424
4645,1,424
2213,1,424
4646,1,424
4647,1,424
4648,1,424
4649,1,424
3412,1,424
138,1,424
109,1,424
4650,1,424
3032,1,424
4651,1,424
3351,1,424
1751,1,424
165,1,424
3912,1,424
4652,1,424
4653,1,424
4654,1,424
4655,1,424
4656,1,424
456,1,425
4657,1,425
4658,1,425
2,1,425
206,1,425
4659,1,425
4660,1,425
58,1,425
473,1,425
4661,1,425
1474,1,425
213,1,425
595,1,425
136,1,425
216,1,425
4662,1,425
4663,1,425
4664,1,425
304,1,425
4665,1,425
1206,1,425
258,1,425
4168,1,425
12,1,425
308,1,425
4666,1,425
378,1,425
476,1,425
4667,1,425
1393,1,425
4668,1,425
89,1,425
4669,1,425
172,1,425
1415,1,425
1154,1,425
3937,1,425
228,1,425
75,1,425
4670,1,426
83,1,426
1544,1,426
2953,1,426
2410,1,426
4671,1,426
2884,1,426
4,1,426
4672,1,426
430,1,426
87,1,426
483,1,426
610,1,426
1783,1,426
2341,1,426
1346,1,426
4673,1,426
12,1,426
4674,1,427
4675,1,427
4676,1,427
4677,1,427
4678,1,427
146,1,427
4679,1,427
4680,1,427
4681,1,427
4682,1,427
4683,1,427
4684,1,427
4685,1,427
4686,1,427
4687,1,427
4688,1,427
1415,1,427
108,1,427
4689,1,427
4690,1,427
4691,1,427
4692,1,427
4693,1,427
4694,1,427
75,1,427
4695,1,427
4696,1,427
4697,1,427
4698,1,427
4699,1,427
4700,1,427
4701,1,427
304,1,427
4702,1,427
4703,1,427
4704,1,427
4705,1,427
4706,1,427
83,1,427
4707,1,427
4708,1,427
4709,1,427
4710,1,427
176,1,427
4711,1,427
4712,1,427
4713,1,427
4714,1,427
4715,1,427
4716,1,427
4717,1,427
4718,1,427
4719,1,428
4720,1,428
3475,1,428
3457,1,428
589,1,428
4721,1,428
109,1,428
422,1,428
4722,1,428
2341,1,428
12,1,428
4363,1,428
4723,1,428
163,1,428
89,1,428
4724,1,428
3782,1,428
184,1,428
4725,1,428
4726,1,428
4727,1,428
4728,1,428
243,1,429
136,1,429
2,1,429
3753,1,429
3449,1,429
89,1,429
4729,1,429
4730,1,429
4731,1,429
1355,1,429
4732,1,429
241,1,429
12,1,429
1938,1,429
203,1,430
119,1,430
2,1,430
206,1,430
124,1,430
125,1,430
610,1,430
130,1,430
1405,1,430
132,1,430
479,1,430
3526,1,430
133,1,430
1181,1,430
137,1,430
109,1,430
219,1,430
142,1,430
112,1,430
304,1,430
317,1,430
12,1,430
147,1,430
468,1,430
4109,1,430
4733,1,430
155,1,430
476,1,430
162,1,430
73,1,430
1389,1,430
170,1,430
102,1,430
172,1,430
174,1,430
176,1,430
177,1,430
178,1,430
2923,1,430
391,1,430
482,1,430
183,1,430
185,1,430
1186,1,430
483,1,430
484,1,430
4734,1,430
228,1,430
396,1,430
189,1,430
1303,1,430
1304,1,430
1986,1,431
1480,1,431
4150,1,431
378,1,431
476,1,431
4735,1,431
490,1,431
4736,1,431
89,1,431
237,1,431
3535,1,431
3714,1,431
1343,1,431
130,1,431
1344,1,431
73,1,431
1347,1,431
3994,1,431
1849,1,431
4543,1,431
2764,1,431
1483,1,431
1374,1,431
595,1,431
245,1,431
3512,1,431
136,1,431
2855,1,431
390,1,431
4404,1,431
1154,1,431
483,1,431
4737,1,431
393,1,431
484,1,431
3528,1,431
228,1,431
4738,1,431
258,1,431
189,1,431
260,1,431
1304,1,431
4429,1,431
1293,1,431
12,1,431
4739,1,432
1202,1,432
81,1,432
4740,1,432
4741,1,432
98,1,432
4742,1,432
130,1,432
4743,1,432
58,1,432
12,1,432
235,1,432
4744,1,432
205,1,432
4745,1,432
4746,1,432
4747,1,432
172,1,432
4748,1,432
4749,1,432
215,1,432
391,1,432
2455,1,432
4750,1,432
264,1,432
233,1,432
2,1,432
206,1,432
4751,1,432
4752,1,432
4753,1,432
319,1,432
109,1,432
446,1,432
150,1,432
4754,1,432
162,1,432
241,1,432
2720,1,432
1321,1,432
4755,1,432
566,1,432
4756,1,432
57,1,432
4757,1,433
4758,1,433
4759,1,433
4760,1,433
4761,1,433
4762,1,433
4763,1,433
4764,1,433
4765,1,433
58,1,433
4766,1,433
4767,1,433
13,1,433
4768,1,433
4769,1,433
4770,1,433
4771,1,433
4772,1,433
4773,1,433
4774,1,433
4775,1,433
4776,1,433
4777,1,433
4778,1,433
4779,1,433
4780,1,433
4781,1,433
4506,1,433
4782,1,433
4783,1,433
4784,1,433
4785,1,433
4786,1,433
4787,1,433
4788,1,433
4789,1,433
4790,1,433
4791,1,433
4792,1,433
4793,1,433
4794,1,433
4795,1,433
466,1,433
4796,1,433
4797,1,433
4798,1,433
4799,1,433
4800,1,433
4801,1,433
4802,1,433
4803,1,433
4804,1,433
4805,1,433
4806,1,433
4807,1,433
4808,1,433
4593,1,433
4809,1,433
264,1,433
232,1,433
4810,1,433
4811,1,433
4812,1,433
4813,1,433
4814,1,433
4815,1,433
4816,1,433
4817,1,433
4818,1,433
4819,1,433
4820,1,433
473,1,433
4821,1,433
4822,1,433
4823,1,433
4824,1,433
4825,1,433
4826,1,433
4827,1,433
4828,1,433
4829,1,433
4830,1,433
4831,1,433
4832,1,433
4833,1,433
4834,1,433
4835,1,433
4836,1,433
4837,1,433
4838,1,433
4839,1,433
4840,1,433
4841,1,433
4842,1,433
4843,1,433
4844,1,433
4845,1,433
4846,1,433
4847,1,433
4848,1,433
2692,1,433
4849,1,433
4850,1,433
4851,1,433
4852,1,433
3430,1,433
4853,1,433
4854,1,433
4855,1,433
4856,1,433
176,1,433
4857,1,433
4858,1,433
4859,1,433
4860,1,433
4861,1,433
4862,1,433
4863,1,433
484,1,433
4864,1,433
4865,1,433
4866,1,433
396,1,433
4867,1,433
4868,1,433
4869,1,433
4870,1,433
4871,1,433
4872,1,433
4873,1,433
4874,1,433
2584,1,433
4875,1,433
4876,1,433
4877,1,433
4878,1,433
4879,1,433
4880,1,433
4881,1,433
4882,1,433
4883,1,433
4884,1,433
4885,1,433
4886,1,433
4887,1,433
4888,1,433
4889,1,433
4890,1,433
4891,1,433
4892,1,433
4893,1,433
4579,1,433
4894,1,433
4895,1,433
4896,1,433
4897,1,433
4898,1,433
4899,1,433
4900,1,433
4901,1,433
4902,1,433
4903,1,433
4904,1,433
4905,1,433
4906,1,433
4907,1,433
4908,1,433
4909,1,433
4910,1,433
4911,1,433
4912,1,433
4913,1,433
4914,1,433
4915,1,433
4916,1,433
4584,1,433
4917,1,433
4918,1,433
174,1,433
4919,1,433
106,1,433
4587,1,433
4920,1,433
4921,1,433
4922,1,433
4923,1,433
2855,1,433
4924,1,433
4925,1,433
4926,1,433
4927,1,433
4928,1,433
4929,1,433
4930,1,433
4931,1,433
4932,1,433
4933,1,433
4934,1,433
4935,1,433
4936,1,433
4937,1,433
4938,1,433
4939,1,433
4940,1,433
4941,1,433
2,1,433
4942,1,433
4943,1,433
4944,1,433
4945,1,433
4946,1,433
4947,1,433
4948,1,433
4949,1,433
4950,1,433
4951,1,433
4952,1,433
4953,1,433
4954,1,433
4955,1,433
4577,1,433
4956,1,433
4957,1,433
4958,1,433
4959,1,433
4960,1,433
4961,1,433
4962,1,433
4963,1,433
4964,1,433
4965,1,433
4966,1,433
4967,1,433
4968,1,433
4969,1,433
4970,1,433
4971,1,433
4972,1,433
4973,1,433
4974,1,433
4975,1,433
4976,1,433
476,1,433
4977,1,433
4978,1,433
4979,1,433
4980,1,433
4981,1,433
4982,1,433
4983,1,433
4984,1,433
4985,1,433
4986,1,433
4987,1,433
4988,1,433
4989,1,433
4990,1,433
4991,1,433
4992,1,433
4993,1,433
4994,1,433
4995,1,433
4996,1,433
4997,1,433
4998,1,433
4591,1,433
4999,1,433
5000,1,433
5001,1,433
5002,1,433
5003,1,433
5004,1,433
5005,1,434
587,1,434
5006,1,434
5007,1,434
1169,1,434
89,1,434
1990,1,434
5008,1,434
5009,1,434
5010,1,434
102,1,434
5011,1,434
5012,1,434
184,1,434
112,1,434
5013,1,434
228,1,434
229,1,434
12,1,434
308,1,435
203,1,435
117,1,435
157,1,435
2,1,435
5014,1,435
5015,1,435
206,1,435
162,1,435
165,1,435
5016,1,435
270,1,435
5017,1,435
2807,1,435
5018,1,435
172,1,435
1544,1,435
106,1,435
5019,1,435
215,1,435
183,1,435
87,1,435
185,1,435
219,1,435
483,1,435
394,1,435
228,1,435
1711,1,435
1968,1,436
5020,1,436
5021,1,436
4199,1,436
2945,1,436
5022,1,436
518,1,436
5023,1,436
5024,1,436
58,1,436
5025,1,436
243,1,436
606,1,436
5026,1,436
5027,1,436
5028,1,436
5029,1,436
5030,1,436
355,1,436
3220,1,436
205,1,436
89,1,436
363,1,436
270,1,436
5031,1,436
765,1,436
352,1,436
5032,1,436
5033,1,436
5034,1,436
108,1,436
87,1,436
228,1,436
190,1,436
5035,1,436
5036,1,436
5037,1,436
5038,1,436
4574,1,436
237,1,436
5039,1,436
5040,1,436
1544,1,436
136,1,436
5041,1,436
140,1,436
870,1,436
517,1,436
1299,1,436
83,1,436
4843,1,436
5042,1,436
477,1,436
99,1,436
241,1,436
101,1,436
5043,1,436
185,1,436
5044,1,436
4589,1,436
484,1,436
5045,1,436
259,1,436
396,1,436
2443,1,436
191,1,436
192,1,436
1202,1,436
5046,1,436
5047,1,436
5048,1,436
5049,1,436
5050,1,436
1343,1,436
129,1,436
2368,1,436
216,1,436
5051,1,436
2468,1,436
2470,1,436
229,1,436
367,1,436
12,1,436
369,1,436
5052,1,436
754,1,436
5053,1,436
5054,1,436
267,1,436
1783,1,436
5055,1,436
168,1,436
5056,1,436
833,1,436
368,1,436
1375,1,436
106,1,436
3222,1,436
5057,1,436
391,1,436
5058,1,436
5059,1,436
1154,1,436
3224,1,436
5060,1,436
5061,1,436
5062,1,436
5063,1,436
2,1,436
85,1,436
5064,1,436
5065,1,436
5066,1,436
109,1,436
112,1,436
5067,1,436
613,1,436
308,1,436
872,1,436
476,1,436
5068,1,436
5069,1,436
5070,1,436
180,1,436
5071,1,436
5072,1,436
770,1,436
5073,1,436
5074,1,436
57,1,436
772,1,436
5075,1,436
5076,1,436
5077,1,436
5078,1,437
5079,1,437
5080,1,437
136,1,437
5081,1,437
216,1,437
2878,1,437
12,1,437
5082,1,437
5083,1,437
308,1,437
2882,1,437
490,1,437
5084,1,437
1327,1,437
477,1,437
5085,1,437
3609,1,437
5086,1,437
5087,1,437
3453,1,437
5088,1,437
5089,1,437
5090,1,437
1006,1,437
57,1,437
228,1,437
5091,1,437
260,1,437
5092,1,437
372,1,437
5093,1,438
2730,1,438
5094,1,438
130,1,438
58,1,438
5095,1,438
4380,1,438
5096,1,438
2749,1,438
355,1,438
205,1,438
5097,1,438
4385,1,438
89,1,438
5098,1,438
167,1,438
365,1,438
2757,1,438
5099,1,438
3995,1,438
270,1,438
5100,1,438
110,1,438
228,1,438
232,1,438
5101,1,438
5102,1,438
3875,1,438
5103,1,438
5104,1,438
150,1,438
5105,1,438
83,1,438
2376,1,438
2582,1,438
5106,1,438
783,1,438
185,1,438
2443,1,438
2825,1,438
2584,1,438
5107,1,438
1343,1,438
216,1,438
2835,1,438
2841,1,438
5108,1,438
229,1,438
367,1,438
12,1,438
2843,1,438
5109,1,438
1783,1,438
5110,1,438
4915,1,438
73,1,438
5111,1,438
926,1,438
92,1,438
2858,1,438
372,1,438
2,1,438
85,1,438
5112,1,438
5113,1,438
1207,1,438
5114,1,438
2868,1,438
109,1,438
220,1,438
2878,1,438
308,1,438
5115,1,438
1838,1,438
165,1,438
1482,1,438
2898,1,438
5116,1,438
1013,1,438
5117,1,438
5118,1,438
4,1,438
5119,1,438
1303,1,438
2506,1,438
203,1,438
5120,1,438
5121,1,438
5122,1,438
5123,1,438
840,1,438
2740,1,438
258,1,438
5124,1,438
235,1,438
363,1,438
5125,1,438
466,1,438
172,1,438
896,1,438
2778,1,438
473,1,438
5126,1,438
5127,1,438
1206,1,438
3530,1,438
157,1,438
1016,1,438
2798,1,438
5128,1,438
5129,1,438
5130,1,438
2813,1,438
183,1,438
484,1,438
889,1,438
396,1,438
5131,1,438
5132,1,438
5133,1,438
5134,1,438
565,1,438
5135,1,438
2465,1,438
5136,1,438
219,1,438
5137,1,438
5138,1,438
2849,1,438
1370,1,438
5139,1,438
106,1,438
215,1,438
5140,1,438
483,1,438
4389,1,438
5141,1,438
257,1,438
74,1,438
5142,1,438
5143,1,438
206,1,438
835,1,438
5144,1,438
5145,1,438
5146,1,438
5147,1,438
4956,1,438
3527,1,438
2869,1,438
3891,1,438
5148,1,438
2882,1,438
476,1,438
162,1,438
2893,1,438
5149,1,438
2896,1,438
5150,1,438
5151,1,438
1487,1,438
3545,1,438
5152,1,438
5153,1,438
5154,1,439
5155,1,439
5156,1,439
5157,1,439
1786,1,439
1169,1,439
5158,1,439
3210,1,439
1974,1,439
243,1,439
4229,1,439
5159,1,439
5160,1,439
5161,1,439
5162,1,439
5163,1,439
5164,1,439
5165,1,439
205,1,439
5166,1,439
89,1,439
2690,1,439
5167,1,439
102,1,439
1027,1,439
172,1,439
108,1,439
87,1,439
1572,1,439
5168,1,439
110,1,439
1205,1,439
2703,1,439
1932,1,439
5169,1,439
237,1,439
5170,1,439
1902,1,439
3875,1,439
5171,1,439
1544,1,439
5104,1,439
217,1,439
5172,1,439
2027,1,439
1206,1,439
5173,1,439
5174,1,439
150,1,439
1318,1,439
421,1,439
5175,1,439
83,1,439
5176,1,439
2689,1,439
477,1,439
5177,1,439
2694,1,439
5178,1,439
1486,1,439
197,1,439
185,1,439
5179,1,439
5180,1,439
3937,1,439
456,1,439
5181,1,439
5182,1,439
5183,1,439
5184,1,439
3209,1,439
5185,1,439
2465,1,439
699,1,439
5186,1,439
3503,1,439
1198,1,439
422,1,439
1418,1,439
5187,1,439
2579,1,439
12,1,439
5188,1,439
5189,1,439
5190,1,439
5191,1,439
14,1,439
4090,1,439
5192,1,439
5193,1,439
2,1,439
5194,1,439
5195,1,439
5196,1,439
5197,1,439
5198,1,439
1207,1,439
3891,1,439
304,1,439
5199,1,439
5200,1,439
5201,1,439
455,1,439
5202,1,439
1076,1,439
5203,1,439
2900,1,439
5204,1,439
2906,1,439
5205,1,439
5206,1,439
57,1,439
5207,1,439
5208,1,440
5209,1,440
5210,1,440
5211,1,440
5212,1,440
5213,1,440
5214,1,440
13,1,440
216,1,440
5215,1,440
5216,1,440
5217,1,440
12,1,440
308,1,440
5218,1,440
5219,1,440
5220,1,440
3840,1,440
5221,1,440
466,1,440
1154,1,440
5222,1,440
3393,1,440
888,1,440
259,1,440
5223,1,440
2460,1,441
5224,1,441
98,1,441
830,1,441
5225,1,441
58,1,441
5226,1,441
1879,1,441
5227,1,441
219,1,441
5228,1,441
4089,1,441
12,1,441
146,1,441
205,1,441
5229,1,441
4085,1,441
5230,1,441
4414,1,441
5231,1,441
5232,1,441
972,1,441
76,1,441
102,1,441
765,1,441
720,1,441
5233,1,441
174,1,441
5234,1,441
108,1,441
1853,1,441
453,1,441
3918,1,441
5235,1,441
1707,1,441
483,1,441
5236,1,441
4087,1,441
74,1,441
228,1,441
1857,1,441
232,1,441
2,1,441
433,1,441
123,1,441
5237,1,441
5238,1,441
5239,1,441
5240,1,441
4088,1,441
5241,1,441
1575,1,441
473,1,441
4316,1,441
5242,1,441
5243,1,441
5244,1,441
112,1,441
304,1,441
4412,1,441
3360,1,441
5245,1,441
3908,1,441
5246,1,441
83,1,441
711,1,441
5247,1,441
99,1,441
5248,1,441
5249,1,441
5250,1,441
176,1,441
4,1,441
185,1,441
5251,1,441
57,1,441
189,1,441
5252,1,441
192,1,441
4279,1,441
5253,1,441
85,1,442
363,1,442
1300,1,442
396,1,442
1303,1,442
12,1,442
456,1,443
3479,1,443
3781,1,443
476,1,443
3918,1,443
3797,1,443
5254,1,443
5255,1,443
5256,1,443
613,1,443
5257,1,443
4089,1,443
13,1,443
156,1,444
2,1,444
85,1,444
129,1,444
5258,1,444
3609,1,444
13,1,444
5259,1,444
213,1,444
482,1,444
185,1,444
5260,1,444
5261,1,444
5262,1,444
12,1,444
2460,1,445
1007,1,445
5263,1,445
323,1,445
1012,1,445
370,1,445
243,1,445
560,1,445
5264,1,445
5265,1,445
5266,1,445
700,1,445
5267,1,445
5268,1,445
270,1,445
4387,1,445
2273,1,445
765,1,445
768,1,445
108,1,445
5269,1,445
228,1,445
190,1,445
5270,1,445
5271,1,445
943,1,445
237,1,445
340,1,445
2428,1,445
136,1,445
5272,1,445
144,1,445
751,1,445
5273,1,445
5274,1,445
83,1,445
3767,1,445
99,1,445
101,1,445
356,1,445
5275,1,445
5276,1,445
185,1,445
5277,1,445
191,1,445
5278,1,445
98,1,445
730,1,445
1011,1,445
830,1,445
5279,1,445
5280,1,445
5281,1,445
367,1,445
12,1,445
5282,1,445
759,1,445
5283,1,445
1714,1,445
106,1,445
1009,1,445
3224,1,445
74,1,445
2442,1,445
14,1,445
2,1,445
5284,1,445
